ElapsedTime,Text,Tindoor,Tdepart,Tretour,Debit_eau,Conso_energetique_integrale
26776800,5.818,21.570,313.325,309.877,0.200,2128.613
26780400,5.018,21.663,313.914,310.348,0.200,2129.499
26784000,4.780,21.740,314.496,310.853,0.200,2130.439
26787600,5.157,21.802,314.524,310.956,0.200,2131.371
26791200,5.507,21.831,314.396,310.882,0.200,2132.282
26794800,5.594,21.834,314.130,310.670,0.200,2133.159
26798400,5.688,21.832,314.133,310.665,0.200,2134.044
26802000,6.265,21.837,313.874,310.499,0.200,2134.899
26805600,6.820,21.831,313.453,310.181,0.200,2135.706
26809200,7.384,21.808,312.901,309.738,0.200,2136.694
26812800,7.820,21.794,312.546,309.456,0.200,2137.344
26816400,8.733,21.811,312.096,309.154,0.200,2137.879
26820000,11.171,21.957,309.006,307.991,0.163,2138.757
26823600,11.945,21.915,306.895,306.895,0.125,2138.857
26827200,13.264,21.403,299.306,299.306,0.125,2138.857
26830800,13.780,21.146,296.886,296.886,0.125,2138.857
26834400,13.642,20.919,295.341,295.341,0.125,2138.857
26838000,13.454,20.794,294.877,294.877,0.125,2138.857
26841600,12.827,20.586,294.427,294.427,0.125,2138.857
26845200,10.985,20.308,294.045,294.045,0.125,2138.857
26848800,9.214,20.043,298.573,294.676,0.175,2138.918
26852400,10.198,20.643,311.110,305.747,0.200,2139.511
26856000,11.192,21.234,310.380,307.593,0.200,2140.044
26859600,10.988,21.482,310.335,307.574,0.200,2140.543
26863200,11.227,21.641,310.515,307.725,0.200,2141.043
26866800,11.370,21.763,310.748,307.943,0.200,2141.544
26870400,11.418,21.854,310.899,308.090,0.200,2142.046
26874000,11.142,21.918,310.953,308.181,0.200,2142.550
26877600,9.804,21.899,310.543,307.933,0.200,2143.060
26881200,9.238,21.826,310.267,307.482,0.200,2143.585
26884800,8.668,21.812,310.539,307.737,0.200,2144.134
26888400,8.303,21.824,311.370,308.415,0.200,2144.771
26892000,8.823,21.856,311.343,308.485,0.200,2145.389
26895600,8.473,21.847,311.316,308.417,0.200,2146.188
26899200,8.280,21.844,311.470,308.528,0.200,2146.620
26902800,8.316,21.865,311.609,308.664,0.200,2147.273
26906400,9.323,21.928,308.359,307.507,0.155,2148.123
26910000,9.921,21.757,304.040,304.040,0.125,2148.182
26913600,11.549,21.322,298.643,298.643,0.125,2148.182
26917200,12.758,21.066,296.426,296.426,0.125,2148.182
26920800,13.572,20.972,295.357,295.357,0.125,2148.182
26924400,14.072,20.940,294.808,294.808,0.125,2148.182
26928000,11.775,20.692,294.374,294.374,0.125,2148.182
26931600,10.304,20.461,294.144,294.144,0.125,2148.182
26935200,8.105,20.059,296.557,293.728,0.162,2148.198
26938800,7.548,20.055,300.619,296.057,0.200,2148.318
26942400,7.104,20.968,311.938,308.934,0.200,2149.294
26946000,5.830,21.352,312.618,309.215,0.200,2150.062
26949600,5.729,21.591,313.800,310.273,0.200,2150.960
26953200,7.260,21.762,313.365,310.131,0.200,2151.775
26956800,8.460,21.831,312.505,309.511,0.200,2152.486
26960400,9.585,21.846,311.495,308.733,0.200,2153.097
26964000,10.160,21.825,310.649,307.996,0.200,2153.629
26967600,10.300,21.810,310.394,307.721,0.200,2154.139
26971200,9.542,21.788,310.187,307.604,0.200,2154.648
26974800,9.762,21.783,310.485,307.776,0.200,2155.196
26978400,11.174,21.847,310.585,307.803,0.200,2155.705
26982000,11.860,21.973,308.999,308.143,0.157,2156.468
26985600,12.366,21.601,302.830,302.830,0.125,2156.534
26989200,12.815,21.248,299.138,299.138,0.125,2156.534
26992800,13.160,20.856,296.541,296.541,0.125,2156.534
26996400,13.360,20.602,295.219,295.219,0.125,2156.534
27000000,13.511,20.422,294.497,294.497,0.125,2156.534
27003600,11.556,20.193,293.983,293.983,0.125,2156.534
27007200,10.585,20.044,298.786,294.742,0.175,2156.593
27010800,10.604,20.769,309.688,306.967,0.200,2157.234
27014400,11.051,21.306,309.971,307.196,0.200,2157.970
27018000,11.703,21.481,310.374,307.490,0.200,2158.331
27021600,12.431,21.669,311.177,308.142,0.200,2158.695
27025200,12.873,21.951,309.897,308.750,0.163,2159.392
27028800,12.960,21.841,306.369,306.369,0.125,2159.472
27032400,13.335,21.249,299.513,299.513,0.125,2159.472
27036000,13.841,20.803,296.633,296.633,0.125,2159.472
27039600,14.012,20.492,295.237,295.237,0.125,2159.472
27043200,14.177,20.276,294.469,294.469,0.125,2159.472
27046800,14.065,20.036,297.541,293.767,0.162,2159.484
27050400,14.013,20.151,302.611,297.088,0.200,2159.585
27054000,13.680,20.939,309.690,306.490,0.200,2160.072
27057600,13.184,21.427,311.315,308.204,0.200,2160.511
27061200,12.983,21.728,311.866,308.789,0.200,2160.965
27064800,13.047,21.962,310.064,308.911,0.163,2161.585
27068400,13.205,21.481,302.027,302.027,0.125,2161.638
27072000,13.137,21.099,298.623,298.623,0.125,2161.638
27075600,13.143,20.646,296.146,296.146,0.125,2161.638
27079200,15.112,20.414,294.729,294.729,0.125,2161.638
27082800,15.483,20.415,294.339,294.339,0.125,2161.638
27086400,15.459,20.490,294.004,294.004,0.125,2161.638
27090000,15.990,20.484,293.885,293.885,0.125,2161.638
27093600,16.737,20.489,293.792,293.792,0.125,2161.638
27097200,16.466,20.489,293.741,293.741,0.125,2161.638
27100800,15.762,20.382,293.668,293.668,0.125,2161.638
27104400,15.525,20.318,293.629,293.629,0.125,2161.638
27108000,15.510,20.233,293.558,293.558,0.125,2161.638
27111600,15.610,20.160,293.480,293.480,0.125,2161.638
27115200,15.678,20.098,293.407,293.407,0.125,2161.638
27118800,15.358,20.079,299.437,294.645,0.174,2161.687
27122400,15.167,20.251,305.002,298.369,0.200,2161.806
27126000,14.604,21.071,310.046,306.753,0.200,2162.238
27129600,14.113,21.590,311.839,308.641,0.200,2162.674
27133200,13.880,21.962,310.299,309.114,0.163,2163.245
27136800,13.810,21.643,303.302,303.302,0.125,2163.284
27140400,13.766,21.090,298.262,298.262,0.125,2163.284
27144000,14.056,20.687,296.035,296.035,0.125,2163.284
27147600,14.376,20.415,294.913,294.913,0.125,2163.284
27151200,14.504,20.223,294.274,294.274,0.125,2163.284
27154800,13.889,20.084,299.809,295.302,0.179,2163.345
27158400,13.352,20.763,308.559,305.369,0.200,2163.806
27162000,12.069,21.118,310.260,307.270,0.200,2164.068
27165600,10.901,21.382,310.183,307.430,0.200,2164.558
27169200,11.103,21.598,310.404,307.628,0.200,2165.057
27172800,12.142,21.927,309.334,308.116,0.163,2165.786
27176400,12.082,21.890,306.105,306.105,0.125,2165.883
27180000,11.847,21.398,299.264,299.264,0.125,2165.883
27183600,11.675,20.971,296.751,296.751,0.125,2165.883
27187200,10.377,20.368,294.811,294.811,0.125,2165.883
27190800,9.843,20.064,297.181,294.137,0.163,2165.899
27194400,9.880,20.078,301.122,296.348,0.200,2166.012
27198000,9.705,20.883,310.059,307.454,0.200,2166.775
27201600,9.496,21.196,310.365,307.516,0.200,2167.335
27205200,9.210,21.361,310.531,307.678,0.200,2167.902
27208800,8.710,21.454,310.877,307.951,0.200,2168.497
27212400,8.473,21.523,311.269,308.286,0.200,2169.126
27216000,8.460,21.575,311.384,308.417,0.200,2169.759
27219600,8.260,21.604,311.534,308.537,0.200,2170.405
27223200,7.931,21.624,311.719,308.676,0.200,2171.065
27226800,7.564,21.641,312.050,308.928,0.200,2171.760
27230400,7.155,21.657,312.326,309.146,0.200,2172.479
27234000,6.706,21.673,312.734,309.463,0.200,2173.237
27237600,6.363,21.691,313.067,309.736,0.200,2174.027
27241200,6.558,21.723,313.363,310.023,0.200,2175.148
27244800,7.824,21.759,313.063,309.911,0.200,2175.750
27248400,9.355,21.813,311.723,308.903,0.200,2176.554
27252000,10.464,21.955,309.504,308.153,0.175,2177.224
27255600,10.846,21.940,307.241,307.241,0.125,2177.387
27259200,11.670,21.441,300.334,300.334,0.125,2177.387
27262800,11.768,20.989,297.078,297.078,0.125,2177.387
27266400,11.341,20.656,295.509,295.509,0.125,2177.387
27270000,11.194,20.411,294.665,294.665,0.125,2177.387
27273600,9.380,20.084,300.373,295.737,0.181,2177.501
27277200,9.077,20.282,307.200,300.389,0.200,2177.760
27280800,8.981,21.021,310.753,307.716,0.200,2178.541
27284400,8.621,21.289,310.930,307.965,0.200,2179.149
27288000,6.845,21.409,311.739,308.510,0.200,2179.828
27291600,5.075,21.502,313.129,309.584,0.200,2180.650
27295200,3.744,21.595,314.440,310.655,0.200,2181.604
27298800,3.162,21.716,315.565,311.662,0.200,2183.096
27302400,2.605,21.744,315.804,311.848,0.200,2183.733
27306000,1.904,21.780,316.634,312.503,0.200,2184.911
27309600,1.825,21.820,316.941,312.797,0.200,2186.115
27313200,2.080,21.846,317.103,312.965,0.200,2187.332
27316800,2.798,21.854,316.723,312.714,0.200,2189.023
27320400,3.074,21.850,316.565,312.597,0.200,2189.654
27324000,3.975,21.841,316.089,312.260,0.200,2190.742
27327600,4.855,21.803,315.239,311.584,0.200,2192.119
27331200,5.210,21.784,314.937,311.339,0.200,2192.710
27334800,5.661,21.758,314.399,310.904,0.200,2193.651
27338400,6.243,21.779,314.059,310.645,0.200,2194.489
27342000,6.931,21.853,313.434,310.189,0.200,2195.293
27345600,7.717,21.924,312.913,309.806,0.200,2196.044
27349200,9.543,21.882,308.279,307.436,0.155,2196.783
27352800,9.309,21.267,300.070,300.070,0.125,2196.803
27356400,8.923,20.919,297.660,297.660,0.125,2196.803
27360000,6.591,20.080,297.457,294.844,0.170,2196.833
27363600,6.262,20.015,301.863,296.871,0.200,2196.952
27367200,4.995,20.871,313.332,310.063,0.200,2198.057
27370800,3.200,21.273,314.902,310.945,0.200,2199.243
27374400,2.463,21.445,315.776,311.704,0.200,2200.160
27378000,1.560,21.575,316.595,312.392,0.200,2201.346
27381600,0.664,21.656,317.384,313.029,0.200,2202.618
27385200,0.129,21.717,318.013,313.560,0.200,2203.963
27388800,0.410,21.772,318.305,313.869,0.200,2205.338
27392400,0.910,21.801,318.173,313.815,0.200,2206.684
27396000,1.367,21.805,317.880,313.603,0.200,2207.987
27399600,1.193,21.781,317.658,313.390,0.200,2209.260
27403200,0.768,21.756,317.844,313.490,0.200,2210.566
27406800,0.842,21.753,317.961,313.602,0.200,2211.890
27410400,1.182,21.753,317.895,313.577,0.200,2213.203
27414000,1.057,21.728,317.751,313.436,0.200,2215.002
27417600,0.876,21.715,317.847,313.496,0.200,2216.233
27421200,0.810,21.719,317.911,313.548,0.200,2217.110
27424800,0.897,21.764,317.982,313.622,0.200,2218.435
27428400,1.660,21.849,317.746,313.516,0.200,2219.727
27432000,2.730,21.925,317.062,313.032,0.200,2221.338
27435600,3.260,21.951,316.669,312.739,0.200,2222.093
27439200,3.980,21.964,316.045,312.258,0.200,2223.165
27442800,4.920,21.960,315.459,311.812,0.200,2224.174
27446400,4.328,21.873,314.907,311.250,0.200,2225.525
27450000,3.634,21.822,315.221,311.422,0.200,2226.243
27453600,3.817,21.811,315.520,311.705,0.200,2227.129
27457200,4.091,21.805,315.437,311.674,0.200,2228.152
27460800,3.958,21.785,315.406,311.628,0.200,2229.171
27464400,3.800,21.768,315.492,311.681,0.200,2230.202
27468000,3.770,21.760,315.572,311.747,0.200,2231.244
27471600,4.210,21.762,315.519,311.741,0.200,2232.280
27475200,4.604,21.754,315.176,311.487,0.200,2233.272
27478800,4.810,21.735,314.967,311.311,0.200,2234.243
27482400,5.110,21.719,314.735,311.130,0.200,2235.190
27486000,5.410,21.704,314.488,310.935,0.200,2236.112
27489600,5.716,21.688,314.233,310.734,0.200,2237.008
27493200,5.966,21.672,313.982,310.531,0.200,2237.878
27496800,6.160,21.656,313.776,310.360,0.200,2238.729
27500400,6.452,21.638,313.517,310.152,0.200,2239.896
27504000,6.816,21.633,313.301,309.993,0.200,2240.679
27507600,7.185,21.639,313.102,309.857,0.200,2241.163
27511200,7.960,21.673,312.591,309.492,0.200,2241.894
27514800,8.760,21.719,311.942,309.006,0.200,2242.559
27518400,9.493,21.741,311.238,308.459,0.200,2243.156
27522000,10.017,21.737,310.618,307.951,0.200,2243.698
27525600,10.590,21.732,310.402,307.693,0.200,2244.326
27529200,10.660,21.739,310.436,307.718,0.200,2244.808
27532800,10.648,21.746,310.453,307.736,0.200,2245.432
27536400,10.616,21.747,310.450,307.738,0.200,2245.722
27540000,10.629,21.749,310.436,307.722,0.200,2246.227
27543600,10.560,21.755,310.436,307.730,0.200,2246.732
27547200,10.360,21.750,310.361,307.679,0.200,2247.239
27550800,9.653,21.721,310.156,307.558,0.200,2247.747
27554400,9.454,21.689,310.449,307.679,0.200,2248.292
27558000,9.810,21.696,310.320,307.636,0.200,2248.822
27561600,9.710,21.687,310.304,307.604,0.200,2249.349
27565200,9.610,21.680,310.356,307.637,0.200,2249.883
27568800,9.554,21.678,310.431,307.696,0.200,2250.425
27572400,9.512,21.678,310.469,307.729,0.200,2250.970
27576000,9.445,21.677,310.533,307.777,0.200,2251.520
27579600,9.579,21.681,310.543,307.802,0.200,2252.071
27583200,9.610,21.679,310.454,307.729,0.200,2252.611
27586800,9.421,21.671,310.503,307.750,0.200,2253.387
27590400,9.149,21.668,310.623,307.823,0.200,2253.838
27594000,9.996,21.711,310.691,307.959,0.200,2254.277
27597600,11.918,21.950,308.939,307.748,0.162,2254.973
27601200,12.160,21.762,303.892,303.892,0.125,2255.025
27604800,12.617,21.229,298.552,298.552,0.125,2255.025
27608400,12.719,20.850,296.291,296.291,0.125,2255.025
27612000,12.571,20.566,295.118,295.118,0.125,2255.025
27615600,12.129,20.261,294.279,294.279,0.125,2255.025
27619200,11.989,20.069,299.107,295.060,0.181,2255.087
27622800,11.900,20.217,305.450,298.453,0.200,2255.248
27626400,11.699,20.998,309.697,306.834,0.200,2255.883
27630000,11.679,21.347,310.341,307.488,0.200,2256.372
27633600,11.560,21.550,310.645,307.813,0.200,2256.868
27637200,11.360,21.677,310.758,307.953,0.200,2257.368
27640800,10.879,21.743,310.707,307.965,0.200,2257.871
27644400,10.015,21.735,310.351,307.713,0.200,2258.379
27648000,9.793,21.703,310.056,307.440,0.200,2258.890
27651600,9.640,21.687,310.132,307.436,0.200,2259.404
27655200,8.582,21.671,310.600,307.736,0.200,2259.964
27658800,7.806,21.686,311.464,308.416,0.200,2260.612
27662400,7.331,21.715,311.997,308.870,0.200,2261.302
27666000,6.535,21.733,312.589,309.323,0.200,2262.047
27669600,5.454,21.747,313.324,309.877,0.200,2262.865
27673200,3.246,21.771,314.974,311.114,0.200,2264.272
27676800,4.475,21.861,315.385,311.651,0.200,2265.210
27680400,5.929,21.973,312.371,311.058,0.163,2265.929
27684000,6.816,21.634,302.804,302.804,0.125,2265.963
27687600,7.786,21.376,298.168,298.168,0.125,2265.963
27691200,8.545,21.170,296.275,296.275,0.125,2265.963
27694800,8.982,21.033,295.306,295.306,0.125,2265.963
27698400,9.021,20.939,294.795,294.795,0.125,2265.963
27702000,7.537,20.679,294.382,294.382,0.125,2265.963
27705600,5.112,20.264,294.022,294.022,0.125,2265.963
27709200,3.877,20.010,297.965,294.729,0.179,2266.042
27712800,3.807,20.727,314.655,308.120,0.200,2267.019
27716400,3.880,21.445,315.356,311.469,0.200,2268.159
27720000,3.206,21.755,315.591,311.708,0.200,2269.380
27723600,2.660,21.873,316.049,312.077,0.200,2270.304
27727200,3.039,21.970,314.117,312.149,0.170,2271.600
27730800,3.210,21.298,303.603,303.603,0.125,2271.673
27734400,3.328,20.154,298.618,296.648,0.150,2271.690
27738000,3.251,19.975,302.702,297.908,0.200,2271.867
27741600,3.160,20.941,316.284,312.352,0.200,2273.274
27745200,3.160,21.343,316.102,312.069,0.200,2274.392
27748800,3.250,21.541,316.101,312.119,0.200,2275.507
27752400,3.737,21.661,315.937,312.053,0.200,2276.596
27756000,4.481,21.728,315.550,311.800,0.200,2277.633
27759600,5.037,21.753,314.872,311.260,0.200,2279.024
27763200,5.056,21.751,314.710,311.111,0.200,2279.543
27766800,5.457,21.761,314.475,310.935,0.200,2280.856
27770400,5.863,21.778,314.302,310.827,0.200,2281.376
27774000,7.037,21.835,313.684,310.410,0.200,2282.209
27777600,7.787,21.883,312.796,309.723,0.200,2282.941
27781200,8.212,21.898,312.292,309.296,0.200,2283.631
27784800,8.819,21.900,311.729,308.859,0.200,2284.268
27788400,8.763,21.865,311.315,308.459,0.200,2285.134
27792000,8.714,21.835,311.287,308.418,0.200,2285.719
27795600,8.655,21.820,311.276,308.399,0.200,2286.084
27799200,8.510,21.804,311.367,308.457,0.200,2286.703
27802800,8.410,21.798,311.463,308.532,0.200,2287.333
27806400,8.310,21.796,311.557,308.606,0.200,2287.970
27810000,8.210,21.796,311.650,308.679,0.200,2288.616
27813600,8.135,21.797,311.739,308.751,0.200,2289.270
27817200,8.254,21.802,311.761,308.786,0.200,2289.926
27820800,8.410,21.803,311.662,308.719,0.200,2290.570
27824400,8.616,21.800,311.549,308.635,0.200,2291.203
27828000,8.780,21.793,311.355,308.483,0.200,2291.817
27831600,8.713,21.779,311.283,308.403,0.200,2292.425
27835200,8.708,21.773,311.301,308.412,0.200,2293.039
27838800,8.351,21.761,311.314,308.396,0.200,2293.652
27842400,8.009,21.760,311.704,308.689,0.200,2294.310
27846000,8.087,21.775,311.838,308.831,0.200,2295.281
27849600,8.210,21.783,311.827,308.839,0.200,2295.827
27853200,8.400,21.798,311.743,308.789,0.200,2296.292
27856800,8.795,21.856,311.518,308.641,0.200,2296.920
27860400,9.180,21.975,308.963,308.129,0.155,2297.779
27864000,10.174,21.817,304.536,304.536,0.125,2297.846
27867600,10.770,21.239,297.989,297.989,0.125,2297.846
27871200,10.575,20.971,296.506,296.506,0.125,2297.846
27874800,10.213,20.606,295.236,295.236,0.125,2297.846
27878400,9.701,20.157,294.212,294.212,0.125,2297.846
27882000,9.324,20.035,298.804,294.892,0.175,2297.908
27885600,9.060,20.785,310.982,308.212,0.200,2298.659
27889200,9.168,21.193,310.814,307.897,0.200,2299.248
27892800,9.210,21.403,310.796,307.934,0.200,2299.835
27896400,9.225,21.517,310.823,307.980,0.200,2300.419
27900000,9.210,21.582,310.796,307.973,0.200,2300.995
27903600,9.110,21.623,310.839,308.006,0.200,2301.574
27907200,9.010,21.652,310.914,308.069,0.200,2302.159
27910800,8.854,21.672,311.009,308.144,0.200,2302.753
27914400,8.782,21.692,311.144,308.257,0.200,2303.358
27918000,8.969,21.712,311.132,308.277,0.200,2303.960
27921600,9.110,21.721,311.017,308.194,0.200,2304.549
27925200,9.210,21.724,310.913,308.111,0.200,2305.127
27928800,9.354,21.725,310.808,308.031,0.200,2305.696
27932400,9.573,21.722,310.601,307.869,0.200,2306.508
27936000,9.729,21.719,310.483,307.778,0.200,2306.970
27939600,10.003,21.726,310.353,307.690,0.200,2307.325
27943200,10.223,21.795,310.273,307.608,0.200,2307.833
27946800,10.429,21.897,310.343,307.653,0.200,2308.340
27950400,10.639,21.943,310.539,307.825,0.200,2308.846
27954000,10.436,21.986,310.575,307.887,0.200,2309.353
27957600,9.669,21.983,310.391,307.795,0.200,2309.864
27961200,9.340,21.946,310.466,307.712,0.200,2310.398
27964800,9.162,21.931,310.580,307.843,0.200,2311.083
27968400,9.010,21.919,310.815,308.029,0.200,2311.505
27972000,9.110,21.916,310.899,308.123,0.200,2312.080
27975600,9.273,21.912,310.860,308.106,0.200,2312.649
27979200,9.360,21.902,310.746,308.015,0.200,2313.205
27982800,9.360,21.889,310.696,307.964,0.200,2313.759
27986400,9.529,21.882,310.659,307.941,0.200,2314.311
27990000,10.268,21.887,310.435,307.766,0.200,2314.834
27993600,10.887,21.921,310.602,307.857,0.200,2315.340
27997200,10.908,21.958,310.750,308.005,0.200,2315.845
28000800,10.850,21.974,308.876,307.849,0.167,2316.641
28004400,10.832,21.866,306.562,306.562,0.125,2316.738
28008000,10.025,21.208,299.451,299.451,0.125,2316.738
28011600,9.410,20.650,296.558,296.558,0.125,2316.738
28015200,9.555,20.065,297.533,294.511,0.162,2316.754
28018800,9.579,20.277,303.942,299.716,0.200,2317.072
28022400,9.640,20.900,310.393,307.677,0.200,2317.684
28026000,9.961,21.214,310.332,307.554,0.200,2318.238
28029600,9.274,21.406,310.360,307.536,0.200,2319.009
28033200,9.338,21.510,310.622,307.804,0.200,2319.607
28036800,9.482,21.558,310.639,307.853,0.200,2319.904
28040400,8.827,21.615,310.627,307.806,0.200,2320.461
28044000,7.863,21.680,311.447,308.407,0.200,2321.106
28047600,7.303,21.752,312.064,308.935,0.200,2321.974
28051200,7.074,21.777,312.480,309.299,0.200,2322.791
28054800,6.721,21.780,312.643,309.418,0.200,2323.257
28058400,6.062,21.785,313.184,309.821,0.200,2324.056
28062000,5.386,21.795,313.647,310.182,0.200,2324.900
28065600,4.894,21.812,314.250,310.666,0.200,2325.810
28069200,4.692,21.832,314.554,310.938,0.200,2326.745
28072800,3.916,21.831,314.910,311.186,0.200,2327.714
28076400,3.459,21.842,315.500,311.656,0.200,2328.755
28080000,3.726,21.865,315.671,311.853,0.200,2329.809
28083600,3.735,21.866,315.606,311.808,0.200,2330.847
28087200,3.635,21.857,315.704,311.870,0.200,2331.898
28090800,3.208,21.837,315.852,311.962,0.200,2333.472
28094400,2.987,21.830,315.983,312.052,0.200,2334.037
28098000,2.795,21.827,316.224,312.249,0.200,2335.152
28101600,2.766,21.827,316.361,312.371,0.200,2336.281
28105200,2.511,21.815,316.488,312.462,0.200,2337.986
28108800,2.318,21.808,316.625,312.556,0.200,2338.921
28112400,2.410,21.819,316.720,312.656,0.200,2339.738
28116000,2.748,21.869,316.635,312.628,0.200,2340.896
28119600,2.748,21.927,316.478,312.507,0.200,2342.027
28123200,2.410,21.944,316.565,312.548,0.200,2343.170
28126800,2.769,21.973,316.631,312.647,0.200,2344.699
28130400,3.086,21.990,316.448,312.527,0.200,2345.459
28134000,3.177,21.989,316.240,312.348,0.200,2346.557
28137600,2.821,21.940,316.217,312.283,0.200,2348.124
28141200,2.279,21.909,316.341,312.335,0.200,2348.768
28144800,1.713,21.883,316.900,312.754,0.200,2349.963
28148400,1.880,21.887,317.112,312.969,0.200,2351.181
28152000,1.932,21.880,317.104,312.973,0.200,2352.390
28155600,1.767,21.863,317.150,312.994,0.200,2353.606
28159200,1.523,21.846,317.273,313.075,0.200,2354.838
28162800,1.105,21.829,317.479,313.215,0.200,2356.097
28166400,0.794,21.821,317.782,313.447,0.200,2357.397
28170000,0.606,21.816,317.960,313.596,0.200,2358.717
28173600,0.636,21.814,318.140,313.748,0.200,2360.060
28177200,0.686,21.807,318.055,313.696,0.200,2361.387
28180800,0.762,21.795,318.119,313.745,0.200,2362.727
28184400,1.071,21.787,317.968,313.645,0.200,2364.044
28188000,1.220,21.768,317.812,313.517,0.200,2365.341
28191600,1.260,21.747,317.709,313.423,0.200,2366.627
28195200,1.302,21.728,317.665,313.380,0.200,2367.922
28198800,1.479,21.718,317.588,313.326,0.200,2369.271
28202400,1.524,21.728,317.484,313.244,0.200,2370.448
28206000,1.481,21.763,317.482,313.239,0.200,2371.709
28209600,1.816,21.804,317.414,313.216,0.200,2372.961
28213200,2.063,21.843,317.169,313.042,0.200,2374.177
28216800,2.178,21.855,317.054,312.946,0.200,2375.380
28220400,2.260,21.841,316.928,312.840,0.200,2376.567
28224000,2.193,21.802,316.870,312.778,0.200,2378.089
28227600,1.436,21.763,316.932,312.769,0.200,2378.942
28231200,0.807,21.741,317.634,313.291,0.200,2380.237
28234800,1.049,21.751,317.790,313.469,0.200,2381.544
28238400,1.410,21.753,317.729,313.450,0.200,2382.836
28242000,1.810,21.743,317.473,313.265,0.200,2384.093
28245600,2.110,21.724,317.221,313.065,0.200,2385.319
28249200,2.314,21.701,316.986,312.871,0.200,2386.519
28252800,2.825,21.680,316.715,312.670,0.200,2388.055
28256400,3.116,21.668,316.477,312.487,0.200,2388.843
28260000,3.110,21.640,316.257,312.279,0.200,2389.959
28263600,3.003,21.613,316.231,312.233,0.200,2391.398
28267200,3.118,21.608,316.243,312.247,0.200,2392.201
28270800,3.477,21.604,316.060,312.130,0.200,2393.302
28274400,3.610,21.591,315.887,311.984,0.200,2394.381
28278000,3.710,21.578,315.769,311.884,0.200,2395.450
28281600,4.078,21.570,315.606,311.770,0.200,2396.719
28285200,4.561,21.579,315.356,311.601,0.200,2397.530
28288800,4.953,21.616,314.946,311.289,0.200,2398.503
28292400,5.449,21.676,314.644,311.069,0.200,2399.444
28296000,6.193,21.752,314.116,310.696,0.200,2400.335
28299600,6.632,21.886,313.609,310.316,0.200,2401.147
28303200,6.184,21.985,313.418,310.110,0.200,2402.044
28306800,5.704,21.958,313.640,310.245,0.200,2402.772
28310400,5.129,21.895,314.108,310.592,0.200,2403.924
28314000,4.770,21.868,314.359,310.778,0.200,2404.553
28317600,4.200,21.844,314.805,311.111,0.200,2405.514
28321200,4.087,21.842,315.157,311.417,0.200,2406.514
28324800,4.263,21.843,315.235,311.512,0.200,2407.517
28328400,3.209,21.810,315.309,311.492,0.200,2408.593
28332000,2.362,21.798,316.168,312.129,0.200,2409.637
28335600,2.096,21.814,316.578,312.494,0.200,2410.799
28339200,1.931,21.825,316.937,312.795,0.200,2412.000
28342800,1.673,21.825,317.065,312.900,0.200,2413.209
28346400,0.757,21.807,317.466,313.160,0.200,2414.470
28350000,-0.174,21.798,318.103,313.633,0.200,2415.815
28353600,-0.807,21.804,318.719,314.124,0.200,2417.240
28357200,-0.990,21.817,319.126,314.480,0.200,2418.717
28360800,-1.090,21.822,319.326,314.655,0.200,2420.213
28364400,-2.108,21.796,319.525,314.762,0.200,2421.731
28368000,-1.820,21.811,320.218,315.359,0.200,2423.498
28371600,-0.205,21.878,319.596,315.004,0.200,2425.115
28375200,0.542,21.967,315.800,314.141,0.162,2426.368
28378800,1.074,20.871,301.192,301.192,0.125,2426.381
28382400,1.465,20.010,301.485,297.749,0.175,2426.517
28386000,1.728,20.203,310.901,304.468,0.200,2427.102
28389600,1.837,21.066,317.243,312.963,0.200,2428.624
28393200,1.645,21.374,317.321,313.019,0.200,2430.081
28396800,1.745,21.503,317.306,313.048,0.200,2431.590
28400400,1.810,21.541,317.273,313.035,0.200,2432.407
28404000,1.948,21.573,317.200,312.990,0.200,2433.644
28407600,2.172,21.590,317.073,312.905,0.200,2434.864
28411200,2.310,21.596,316.930,312.792,0.200,2436.065
28414800,2.410,21.595,316.824,312.705,0.200,2437.254
28418400,2.510,21.592,316.734,312.634,0.200,2438.434
28422000,2.623,21.589,316.648,312.566,0.200,2439.603
28425600,2.623,21.582,316.576,312.502,0.200,2440.764
28429200,2.510,21.574,316.596,312.504,0.200,2441.929
28432800,2.364,21.569,316.661,312.548,0.200,2443.104
28436400,2.253,21.567,316.776,312.634,0.200,2444.293
28440000,2.160,21.565,316.832,312.681,0.200,2445.488
28443600,2.106,21.564,316.936,312.762,0.200,2446.697
28447200,2.056,21.562,316.945,312.773,0.200,2447.904
28450800,1.976,21.557,317.030,312.834,0.200,2449.124
28454400,2.205,21.559,317.003,312.835,0.200,2450.395
28458000,2.625,21.560,316.803,312.701,0.200,2451.724
28461600,2.980,21.578,316.564,312.527,0.200,2452.751
28465200,3.252,21.631,316.287,312.321,0.200,2453.818
28468800,3.650,21.706,316.050,312.157,0.200,2454.913
28472400,4.395,21.800,315.509,311.774,0.200,2456.336
28476000,4.644,21.847,315.258,311.585,0.200,2456.955
28479600,3.508,21.881,315.300,311.507,0.200,2458.280
28483200,2.446,21.841,316.051,312.049,0.200,2459.506
28486800,2.246,21.825,316.384,312.328,0.200,2460.132
28490400,2.033,21.810,316.739,312.632,0.200,2461.311
28494000,1.031,21.781,317.080,312.855,0.200,2462.525
28497600,-0.353,21.759,318.040,313.541,0.200,2463.869
28501200,-0.477,21.782,318.671,314.106,0.200,2465.296
